epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,3523.01,1.01418,1.61916,0.92706,1.09299,0.29784,0.32375,0.27606,0.15531,0.37093,0.31276,0.26607,0.16193,2.06145,3.71683,3.05091,1.81993,0.000399349,0.000399349,0.000399349
121,3552.33,1.03607,1.68559,1.01525,1.09962,0.3143,0.26815,0.2609,0.15188,0.42972,0.23999,0.26012,0.15755,2.1218,3.5694,2.90139,1.9026,0.000391113,0.000391113,0.000391113
122,3580.14,1.04646,1.63236,0.92426,1.08401,0.4393,0.33693,0.32033,0.17388,0.5086,0.3366,0.33633,0.18485,2.13029,3.43628,3.06419,1.86791,0.000382918,0.000382918,0.000382918
123,3609.45,0.97166,1.60859,0.88234,1.06396,0.32155,0.35966,0.30803,0.16206,0.31646,0.34793,0.27985,0.17351,2.11893,3.24029,2.90225,1.85173,0.000374768,0.000374768,0.000374768
124,3637.56,0.99349,1.67082,0.9961,1.09736,0.47579,0.27122,0.31219,0.16946,0.42031,0.36106,0.33726,0.18349,2.04095,3.23445,2.683,1.79433,0.000366663,0.000366663,0.000366663
125,3668.11,0.99303,1.53488,0.89998,1.0441,0.55305,0.32819,0.33887,0.17657,0.51964,0.31399,0.3203,0.18632,2.04325,3.22428,3.04615,1.77157,0.000358607,0.000358607,0.000358607
126,3696.44,1.05197,1.59426,0.96454,1.09946,0.34471,0.29929,0.29587,0.15906,0.35201,0.3044,0.26531,0.16607,2.06562,3.51564,3.00105,1.80731,0.0003506,0.0003506,0.0003506
127,3725.05,1.01265,1.55732,0.8944,1.07071,0.4539,0.35427,0.31334,0.15472,0.42328,0.3095,0.28412,0.18062,2.11931,3.54079,3.27306,1.85507,0.000342646,0.000342646,0.000342646
128,3753.96,1.01013,1.76099,0.94467,1.08626,0.37697,0.34094,0.31444,0.17994,0.34169,0.31964,0.28376,0.18092,2.04852,3.53155,3.06838,1.78318,0.000334745,0.000334745,0.000334745
129,3782.4,0.99465,1.61475,0.88352,1.07581,0.55832,0.33431,0.3356,0.18741,0.51694,0.31773,0.31214,0.18843,1.94269,3.38336,2.7579,1.70782,0.0003269,0.0003269,0.0003269
130,3811.7,0.95534,1.49922,0.85407,1.05551,0.43329,0.35848,0.32872,0.19642,0.43919,0.37717,0.32978,0.18806,1.9533,3.6116,2.92963,1.74459,0.000319113,0.000319113,0.000319113
131,3839.75,1.002,1.53325,0.98206,1.12431,0.56091,0.29604,0.32797,0.18733,0.52669,0.25573,0.27533,0.17679,1.9346,3.57854,3.17439,1.71316,0.000311385,0.000311385,0.000311385
132,3868.36,0.98098,1.51211,0.87334,1.0685,0.3242,0.40996,0.30132,0.16244,0.293,0.3699,0.28359,0.1566,1.96206,3.57337,2.94052,1.73586,0.000303719,0.000303719,0.000303719
133,3897.92,0.96021,1.50191,0.85787,1.05625,0.31149,0.29361,0.27645,0.15573,0.32775,0.35627,0.28121,0.16906,2.01646,3.58355,3.12349,1.8088,0.000296117,0.000296117,0.000296117
134,3927.94,0.9792,1.57405,0.88605,1.07271,0.4303,0.30106,0.3037,0.17648,0.36786,0.31599,0.28206,0.17644,1.97935,3.59305,3.06249,1.80564,0.00028858,0.00028858,0.00028858
135,3955.87,0.9827,1.6447,0.87046,1.06416,0.3917,0.3752,0.31153,0.15933,0.3569,0.33245,0.27037,0.15503,2.02879,3.5148,2.82998,1.85857,0.00028111,0.00028111,0.00028111
136,3984.71,0.93855,1.51632,0.84264,1.04794,0.41307,0.33648,0.32429,0.18356,0.43354,0.32258,0.29507,0.17989,2.03109,3.33346,2.93949,1.85411,0.00027371,0.00027371,0.00027371
137,4013.32,0.9613,1.49785,0.83645,1.05396,0.32536,0.39309,0.30663,0.17246,0.32829,0.37087,0.29555,0.17447,2.04768,3.45735,2.80145,1.82507,0.00026638,0.00026638,0.00026638
138,4042.08,0.9041,1.52504,0.82233,1.03484,0.54567,0.28467,0.33232,0.1753,0.59142,0.29328,0.31939,0.17552,2.03713,3.55706,3.02186,1.81008,0.000259123,0.000259123,0.000259123
139,4071.29,0.94456,1.49266,0.83579,1.04786,0.38209,0.3633,0.33137,0.18605,0.38364,0.3689,0.33134,0.18872,1.98786,3.49704,2.939,1.77485,0.00025194,0.00025194,0.00025194
140,4099.37,0.89179,1.55998,0.80574,1.04704,0.38097,0.39337,0.32379,0.18634,0.3659,0.35562,0.28321,0.17169,2.01729,3.5696,3.0541,1.7633,0.000244834,0.000244834,0.000244834
141,4130.5,0.92781,1.54958,0.86738,1.05111,0.39575,0.3773,0.33912,0.191,0.38425,0.36206,0.31403,0.18488,2.01159,3.45144,3.08976,1.77031,0.000237805,0.000237805,0.000237805
142,4158.27,0.92967,1.42571,0.85198,1.03894,0.41611,0.40821,0.3424,0.18799,0.39161,0.37809,0.31664,0.18284,2.0243,3.47375,3.01279,1.77257,0.000230857,0.000230857,0.000230857
143,4187.11,0.9135,1.4435,0.79203,1.02883,0.42177,0.35657,0.30306,0.18343,0.3364,0.33591,0.27482,0.17484,2.00865,3.83825,3.01487,1.82999,0.00022399,0.00022399,0.00022399
144,4214.8,0.90128,1.47454,0.80486,1.02656,0.48075,0.38302,0.34913,0.19408,0.42329,0.3437,0.30087,0.18008,2.01609,3.94493,2.96811,1.81777,0.000217206,0.000217206,0.000217206
145,4242.78,0.88551,1.42205,0.8441,1.03152,0.54636,0.33311,0.3262,0.18475,0.49681,0.34509,0.30029,0.18735,2.04839,3.93694,2.84829,1.82006,0.000210507,0.000210507,0.000210507
146,4270.13,0.88929,1.38165,0.88443,1.03491,0.39046,0.37621,0.32752,0.16511,0.31727,0.29546,0.26414,0.16328,2.07109,3.87797,2.94239,1.83725,0.000203894,0.000203894,0.000203894
147,4298.72,0.85934,1.3927,0.76464,1.03229,0.56178,0.30911,0.3353,0.17259,0.6272,0.26083,0.30138,0.17447,2.05598,3.73289,2.96203,1.84544,0.00019737,0.00019737,0.00019737
148,4327.78,0.90238,1.47067,0.77719,1.03229,0.53672,0.33393,0.33394,0.19232,0.45107,0.29713,0.30079,0.18786,2.01821,3.71647,3.07513,1.79578,0.000190935,0.000190935,0.000190935
149,4357.05,0.8819,1.38302,0.83915,1.03285,0.52289,0.32716,0.32682,0.18992,0.55467,0.31071,0.32989,0.19262,2.0127,3.43465,3.07562,1.7912,0.000184592,0.000184592,0.000184592
150,4384.96,0.89541,1.4633,0.79958,1.02477,0.50309,0.30911,0.3177,0.18106,0.57521,0.31422,0.33137,0.19162,1.98686,3.41568,2.86705,1.79202,0.000178341,0.000178341,0.000178341
151,4413.96,0.8824,1.4477,0.78771,1.02241,0.49155,0.33527,0.33047,0.18435,0.50389,0.3273,0.33162,0.19446,1.98873,3.5044,2.94121,1.77456,0.000172185,0.000172185,0.000172185
152,4442.43,0.88661,1.34143,0.76051,1.03055,0.63083,0.29673,0.33519,0.18915,0.61555,0.25477,0.28296,0.1826,2.02904,3.69973,3.14129,1.80612,0.000166125,0.000166125,0.000166125
153,4470.71,0.87461,1.37288,0.77671,1.01916,0.65923,0.32595,0.35663,0.18845,0.62151,0.28915,0.3088,0.1878,2.08461,3.78315,3.01119,1.82644,0.000160162,0.000160162,0.000160162
154,4499.51,0.88991,1.38492,0.79577,1.03477,0.65983,0.30013,0.34611,0.18988,0.6876,0.30619,0.33899,0.20672,2.00985,3.38612,2.94588,1.81363,0.000154299,0.000154299,0.000154299
155,4527.67,0.84105,1.38257,0.74769,1.00448,0.59251,0.31167,0.34291,0.1971,0.57622,0.3072,0.33213,0.2069,2.03488,3.31241,2.98001,1.84752,0.000148535,0.000148535,0.000148535
156,4558.01,0.82433,1.31339,0.71532,0.99371,0.41834,0.35352,0.3323,0.18787,0.5291,0.31422,0.32574,0.18842,2.04847,3.46537,3.04481,1.85257,0.000142874,0.000142874,0.000142874
157,4586.48,0.84423,1.33031,0.74723,1.00072,0.44645,0.34913,0.34607,0.19591,0.61359,0.31326,0.33427,0.20545,2.01206,3.45381,2.98682,1.81698,0.000137315,0.000137315,0.000137315
158,4615.74,0.88534,1.4296,0.78881,1.01679,0.50303,0.36801,0.3614,0.20195,0.46831,0.33932,0.33304,0.20131,2.05312,3.5424,2.95316,1.82884,0.000131861,0.000131861,0.000131861
159,4643.26,0.90791,1.82209,0.94327,1.07308,0.63988,0.3072,0.34859,0.1938,0.59561,0.29763,0.32667,0.18746,2.05618,3.5115,3.05769,1.82781,0.000126513,0.000126513,0.000126513
160,4672.34,0.82733,1.35303,0.71593,1.00262,0.61535,0.31267,0.3495,0.19429,0.59417,0.28665,0.32746,0.18926,2.07394,3.60585,3.1231,1.83396,0.000121272,0.000121272,0.000121272
161,4699.81,0.84916,1.42681,0.79664,1.0242,0.43803,0.37912,0.35101,0.1998,0.57276,0.32149,0.34095,0.18587,2.07008,3.55317,3.13803,1.82722,0.00011614,0.00011614,0.00011614
162,4728.34,0.80488,1.30197,0.72043,0.97232,0.37519,0.35718,0.34004,0.20261,0.43111,0.36831,0.3457,0.20927,2.05233,3.59277,3.12234,1.83795,0.000111118,0.000111118,0.000111118
163,4755.69,0.87149,1.33799,0.71658,1.01124,0.41233,0.32269,0.31594,0.1932,0.46245,0.37416,0.33869,0.20599,2.02906,3.5361,3.00196,1.81161,0.000106206,0.000106206,0.000106206
164,4784.91,0.82256,1.37542,0.6901,0.99434,0.42449,0.36203,0.34915,0.20534,0.43307,0.37089,0.34599,0.21234,2.00371,3.44263,3.00928,1.78734,0.000101407,0.000101407,0.000101407
165,4812.95,0.84725,1.26785,0.73862,1.00525,0.29797,0.4039,0.32464,0.19398,0.3313,0.37813,0.32107,0.19121,2.01875,3.52925,3.08703,1.80854,9.67211e-05,9.67211e-05,9.67211e-05
166,4841.61,0.8408,1.37706,0.74641,0.99861,0.31719,0.36225,0.32037,0.19761,0.31907,0.36856,0.32454,0.19223,1.99382,3.46207,3.02724,1.8159,9.21498e-05,9.21498e-05,9.21498e-05
167,4869.22,0.86044,1.39303,0.76423,1.01689,0.36534,0.33718,0.31601,0.18798,0.37443,0.33746,0.30236,0.18617,2.01108,3.47805,3.12589,1.81597,8.76942e-05,8.76942e-05,8.76942e-05
168,4897.62,0.85429,1.30773,0.72543,1.0011,0.43645,0.32666,0.30957,0.18511,0.47784,0.31612,0.3071,0.18499,2.02602,3.53413,3.15053,1.81919,8.33554e-05,8.33554e-05,8.33554e-05
169,4926.06,0.83401,1.34071,0.71356,0.99456,0.38361,0.36129,0.31094,0.18721,0.39548,0.35682,0.30438,0.19298,2.00674,3.51116,3.18332,1.81115,7.91345e-05,7.91345e-05,7.91345e-05
170,4954.03,0.82575,1.37482,0.723,0.99241,0.38577,0.3861,0.33586,0.18858,0.53912,0.30695,0.33397,0.20294,1.99985,3.50062,3.04292,1.80186,7.50325e-05,7.50325e-05,7.50325e-05
171,4983.19,0.79268,1.26626,0.6892,0.99016,0.61043,0.28405,0.34419,0.19057,0.65035,0.29738,0.34341,0.20502,2.04227,3.51541,2.94727,1.86424,7.10504e-05,7.10504e-05,7.10504e-05
172,5011.65,0.79871,1.29031,0.69219,0.99753,0.52754,0.30181,0.34276,0.18993,0.54668,0.31684,0.34363,0.20311,2.02736,3.49566,3.04036,1.85402,6.71892e-05,6.71892e-05,6.71892e-05
173,5040.61,0.86854,1.41369,0.80394,1.03495,0.38822,0.33442,0.33519,0.18892,0.66679,0.28685,0.34271,0.19904,2.068,3.46364,3.09607,1.87017,6.34499e-05,6.34499e-05,6.34499e-05
174,5068.27,0.83772,1.3697,0.81839,1.012,0.38146,0.35629,0.33551,0.19143,0.41684,0.35927,0.34226,0.20235,2.01004,3.47193,3.15275,1.81348,5.98333e-05,5.98333e-05,5.98333e-05
175,5096.93,0.78438,1.19954,0.66921,1.00147,0.46383,0.32666,0.34331,0.19322,0.58826,0.27868,0.31656,0.19977,2.00903,3.48654,3.08649,1.82609,5.63404e-05,5.63404e-05,5.63404e-05
176,5124.61,0.85972,1.2659,0.71978,1.03392,0.3495,0.39827,0.34514,0.19434,0.51623,0.32123,0.34054,0.20355,2.01887,3.47309,3.00273,1.84224,5.29721e-05,5.29721e-05,5.29721e-05
177,5152.83,0.77295,1.21122,0.65443,0.97742,0.54097,0.31613,0.34478,0.19726,0.56248,0.33297,0.35247,0.20412,2.00711,3.47049,3.04528,1.82259,4.97291e-05,4.97291e-05,4.97291e-05
178,5180.94,0.80183,1.25657,0.66968,0.97885,0.52801,0.30965,0.34689,0.19923,0.54924,0.31826,0.33998,0.20221,2.02273,3.52538,3.03838,1.8359,4.66122e-05,4.66122e-05,4.66122e-05
179,5209.53,0.75573,1.26928,0.6484,0.96681,0.45035,0.33042,0.32995,0.19051,0.46205,0.32742,0.33054,0.18776,2.05862,3.58372,3.03827,1.84651,4.36223e-05,4.36223e-05,4.36223e-05
180,5239.4,0.76394,1.22442,0.68675,0.94841,0.48301,0.31262,0.32868,0.19348,0.52086,0.33552,0.33138,0.18719,2.07073,3.59248,3.06481,1.8528,4.07601e-05,4.07601e-05,4.07601e-05
181,5267.57,0.81929,1.26298,0.74377,1.00173,0.38363,0.3623,0.34503,0.20078,0.44691,0.31832,0.33436,0.2006,2.06512,3.67495,3.03759,1.84433,3.80262e-05,3.80262e-05,3.80262e-05
182,5296.34,0.81621,1.29099,0.66523,0.99134,0.36242,0.39042,0.34916,0.1977,0.51933,0.33297,0.34805,0.20425,2.04974,3.64225,3.01533,1.8465,3.54214e-05,3.54214e-05,3.54214e-05
183,5324.15,0.87259,1.34993,0.78476,1.03528,0.36737,0.38861,0.35567,0.19714,0.4619,0.32219,0.34689,0.20689,2.04405,3.59157,3.01044,1.84785,3.29463e-05,3.29463e-05,3.29463e-05
184,5353.17,0.78635,1.23327,0.66099,0.99433,0.37525,0.40101,0.35757,0.20775,0.49097,0.3285,0.35157,0.20916,2.07359,3.56962,3.00879,1.8745,3.06015e-05,3.06015e-05,3.06015e-05
185,5380.74,0.77285,1.24235,0.66813,0.97212,0.36105,0.40836,0.33785,0.20299,0.47153,0.31974,0.32556,0.19508,2.05567,3.55569,2.98988,1.841,2.83875e-05,2.83875e-05,2.83875e-05
186,5409.04,0.78967,1.2603,0.69116,1.00047,0.46951,0.31964,0.3295,0.19758,0.47314,0.32,0.32112,0.19341,2.04541,3.56834,3.05349,1.83614,2.6305e-05,2.6305e-05,2.6305e-05
187,5438.49,0.77209,1.23709,0.65826,0.98262,0.35311,0.39663,0.33017,0.19754,0.45497,0.32219,0.32253,0.19424,2.00993,3.57541,3.02111,1.82776,2.43545e-05,2.43545e-05,2.43545e-05
188,5466.85,0.77841,1.24974,0.66154,0.98987,0.35012,0.38815,0.33437,0.20066,0.45711,0.32123,0.32738,0.19487,2.02362,3.58275,2.97072,1.82379,2.25363e-05,2.25363e-05,2.25363e-05
189,5495.22,0.76181,1.24248,0.6559,0.98028,0.43888,0.31613,0.329,0.20139,0.44872,0.32123,0.32158,0.19593,2.01564,3.64742,2.93992,1.82815,2.0851e-05,2.0851e-05,2.0851e-05
190,5523.27,0.7652,1.24882,0.68751,0.97671,0.42589,0.32315,0.32918,0.19804,0.44357,0.32825,0.32377,0.19562,2.02898,3.59865,2.92473,1.83164,1.92991e-05,1.92991e-05,1.92991e-05
191,5551.98,0.79819,1.27588,0.68864,0.98843,0.43761,0.31877,0.33344,0.20312,0.43964,0.31517,0.32422,0.1928,2.02973,3.60221,2.96006,1.83392,1.78807e-05,1.78807e-05,1.78807e-05
192,5579.85,0.79585,1.3361,0.74463,1.01975,0.51231,0.31613,0.34968,0.20743,0.52225,0.31776,0.34307,0.20905,2.04983,3.65195,3.0291,1.83802,1.65964e-05,1.65964e-05,1.65964e-05
193,5608.45,0.80778,1.26084,0.69265,0.9949,0.52412,0.31613,0.34706,0.20433,0.53185,0.31773,0.34234,0.20205,2.05814,3.67286,3.04314,1.84931,1.54465e-05,1.54465e-05,1.54465e-05
194,5636.71,0.83326,1.30484,0.73084,1.03266,0.4698,0.31613,0.34961,0.20557,0.46323,0.31167,0.34051,0.20592,2.05605,3.67115,3.03837,1.85349,1.44311e-05,1.44311e-05,1.44311e-05
195,5664.96,0.78749,1.30092,0.6685,0.98524,0.48139,0.31964,0.33241,0.1993,0.46929,0.31276,0.32234,0.19575,2.04011,3.63862,3.01106,1.83717,1.35507e-05,1.35507e-05,1.35507e-05
196,5693.19,0.77806,1.29599,0.67003,0.9935,0.46557,0.31964,0.33209,0.19906,0.46335,0.31747,0.31861,0.1952,2.03555,3.63881,2.98897,1.83511,1.28053e-05,1.28053e-05,1.28053e-05
197,5721.49,0.77104,1.25306,0.65918,0.98184,0.4648,0.31781,0.33164,0.20079,0.445,0.32474,0.32555,0.19397,2.0422,3.63339,3.03829,1.84981,1.21952e-05,1.21952e-05,1.21952e-05
198,5749.92,0.85423,1.32381,0.70771,0.99306,0.35106,0.3953,0.33225,0.204,0.35081,0.3725,0.32388,0.19451,2.05589,3.63781,2.98225,1.84673,1.17205e-05,1.17205e-05,1.17205e-05
199,5778.3,0.76154,1.26498,0.658,0.97769,0.35432,0.39057,0.33305,0.20411,0.4575,0.32474,0.32619,0.19556,2.05399,3.60397,2.98274,1.84449,1.13814e-05,1.13814e-05,1.13814e-05
200,5807.18,0.77761,1.26871,0.67727,0.98967,0.35752,0.39278,0.33543,0.20427,0.35075,0.39376,0.32748,0.19249,2.05197,3.61967,3.00634,1.85096,1.11778e-05,1.11778e-05,1.11778e-05
