epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1444.95,1.2313,1.75972,1.1017,1.09219,0.49365,0.4208,0.44514,0.23762,0.44,0.42074,0.44272,0.22037,1.92804,2.58742,2.18423,1.53236,0.000285568,0.000285568,0.000285568
129,1456.15,1.20474,1.73948,1.0606,1.07036,0.41401,0.4231,0.41173,0.23873,0.42389,0.48162,0.4456,0.2181,1.86038,2.68539,2.24121,1.49401,0.000281762,0.000281762,0.000281762
130,1467.3,1.21666,1.79837,1.08443,1.08345,0.46623,0.38364,0.39587,0.22746,0.44746,0.37327,0.39645,0.19293,1.87973,2.82726,2.2505,1.52879,0.000277955,0.000277955,0.000277955
131,1478.58,1.1914,1.72482,1.06055,1.08074,0.35351,0.47338,0.41929,0.23846,0.55476,0.42433,0.45169,0.2239,1.91642,2.82269,2.25721,1.5504,0.000274148,0.000274148,0.000274148
132,1489.63,1.19995,1.74637,1.04842,1.07424,0.56377,0.45323,0.44029,0.25076,0.64522,0.38623,0.41102,0.23397,1.98091,2.8182,2.0826,1.58592,0.000270342,0.000270342,0.000270342
133,1500.76,1.18083,1.72426,1.05115,1.06851,0.35318,0.46903,0.39964,0.22677,0.3793,0.47455,0.40522,0.20711,1.92131,2.71269,2.08774,1.53432,0.000266535,0.000266535,0.000266535
134,1512.24,1.19894,1.78204,1.04584,1.06993,0.52424,0.32829,0.41799,0.21165,0.37866,0.48005,0.41544,0.19466,1.96836,2.66212,2.10923,1.55179,0.000262729,0.000262729,0.000262729
135,1523.33,1.19721,1.79529,1.03178,1.07284,0.58271,0.39822,0.42964,0.23301,0.55388,0.3934,0.40397,0.21225,1.92913,2.68614,2.03866,1.57262,0.000258922,0.000258922,0.000258922
136,1534.53,1.17859,1.70436,1.03345,1.07078,0.50737,0.38644,0.42551,0.23408,0.46867,0.42049,0.42963,0.21813,1.90233,2.73864,2.1623,1.55886,0.000255116,0.000255116,0.000255116
137,1545.84,1.15703,1.67787,1.02636,1.06428,0.45211,0.44894,0.44073,0.25494,0.47615,0.45666,0.45468,0.23775,1.87016,2.73578,2.21218,1.51728,0.000251309,0.000251309,0.000251309
138,1557.05,1.16056,1.7363,1.02955,1.06525,0.39761,0.40236,0.39269,0.23232,0.31554,0.44265,0.3903,0.2242,1.87832,2.7311,2.12455,1.5211,0.000247503,0.000247503,0.000247503
139,1568.19,1.18681,1.77978,1.043,1.06716,0.50468,0.42881,0.43184,0.2533,0.50295,0.45389,0.43798,0.21551,1.81033,2.72465,2.08933,1.47776,0.000243696,0.000243696,0.000243696
140,1579.51,1.17717,1.74629,1.03096,1.07275,0.47135,0.41811,0.44488,0.25943,0.38623,0.44353,0.42406,0.23055,1.86165,2.66178,2.11091,1.52848,0.00023989,0.00023989,0.00023989
141,1590.48,1.16249,1.71728,1.01695,1.0638,0.42774,0.44444,0.40016,0.22762,0.39226,0.40376,0.38001,0.20817,1.90936,2.6261,2.17661,1.55731,0.000236083,0.000236083,0.000236083
142,1601.74,1.1759,1.67848,1.01887,1.07411,0.52528,0.43888,0.44123,0.25294,0.49991,0.41831,0.43096,0.23131,1.81642,2.73173,2.16025,1.50654,0.000232276,0.000232276,0.000232276
143,1613.11,1.16394,1.72499,1.03419,1.06426,0.36046,0.44715,0.40885,0.22041,0.357,0.45567,0.42559,0.20057,1.90535,2.74051,2.22872,1.58817,0.00022847,0.00022847,0.00022847
144,1624.2,1.18352,1.7232,1.02816,1.07033,0.48502,0.44592,0.43945,0.22438,0.46569,0.40567,0.379,0.20155,1.92686,2.81819,2.22918,1.54333,0.000224663,0.000224663,0.000224663
145,1635.52,1.15439,1.71309,1.00386,1.05227,0.60819,0.35305,0.40855,0.23091,0.60144,0.36527,0.41218,0.20589,1.88225,2.84655,2.22908,1.52266,0.000220857,0.000220857,0.000220857
146,1646.77,1.16171,1.71858,1.00358,1.06556,0.57249,0.4384,0.46117,0.2355,0.50528,0.41435,0.38912,0.20493,1.96537,2.77611,2.16646,1.61189,0.00021705,0.00021705,0.00021705
147,1657.76,1.15833,1.67166,0.99233,1.04843,0.56383,0.42086,0.45851,0.24744,0.48759,0.40521,0.41904,0.20441,1.83758,2.70719,2.196,1.51267,0.000213244,0.000213244,0.000213244
148,1668.8,1.172,1.71239,0.99791,1.05279,0.44802,0.4682,0.44264,0.24521,0.38052,0.43227,0.39714,0.21314,1.86204,2.74691,2.1724,1.53313,0.000209437,0.000209437,0.000209437
149,1680.13,1.15574,1.71879,0.99326,1.05415,0.60305,0.4237,0.45232,0.24996,0.47578,0.4499,0.43396,0.22388,1.83289,2.77215,2.14057,1.52161,0.000205631,0.000205631,0.000205631
150,1691.09,1.13895,1.68,0.99368,1.05348,0.6438,0.42665,0.44411,0.26503,0.40007,0.46831,0.40856,0.22725,1.84143,2.78891,2.15766,1.54544,0.000201824,0.000201824,0.000201824
151,1702.51,1.14632,1.65302,0.99742,1.05255,0.36893,0.42481,0.40522,0.22793,0.35013,0.42074,0.3691,0.19154,1.91471,2.97304,2.34288,1.58811,0.000198018,0.000198018,0.000198018
152,1713.98,1.15095,1.68027,0.99518,1.0474,0.55702,0.46478,0.45934,0.24397,0.48479,0.44542,0.41937,0.20625,1.9181,2.92157,2.26939,1.60336,0.000194211,0.000194211,0.000194211
153,1725.14,1.14619,1.72534,0.98606,1.05237,0.45341,0.48105,0.445,0.25454,0.42021,0.45139,0.40957,0.21859,1.94073,2.83137,2.19948,1.63068,0.000190404,0.000190404,0.000190404
154,1736.45,1.12911,1.66055,0.97288,1.04587,0.44906,0.43625,0.40517,0.23995,0.51698,0.38579,0.37255,0.20849,1.92643,2.80423,2.28507,1.59546,0.000186598,0.000186598,0.000186598
155,1747.85,1.14007,1.67136,0.99182,1.04904,0.53404,0.41767,0.44968,0.25051,0.45576,0.40194,0.40548,0.22239,1.87409,2.78852,2.30988,1.55641,0.000182791,0.000182791,0.000182791
156,1758.9,1.14266,1.67402,0.98063,1.04717,0.47679,0.41652,0.44083,0.27361,0.42357,0.42669,0.4148,0.22208,1.81252,2.74148,2.16029,1.51252,0.000178985,0.000178985,0.000178985
157,1770.17,1.11269,1.65007,0.96203,1.03731,0.43001,0.45367,0.43126,0.25395,0.40636,0.45582,0.39849,0.22023,1.91591,2.85961,2.2099,1.56022,0.000175178,0.000175178,0.000175178
158,1781.49,1.12539,1.68065,0.95773,1.05018,0.39975,0.40986,0.40407,0.23139,0.40802,0.42609,0.40513,0.21314,1.93398,2.85135,2.30739,1.58701,0.000171372,0.000171372,0.000171372
159,1792.68,1.12048,1.64802,0.96064,1.03934,0.43332,0.4516,0.41347,0.24705,0.40248,0.43687,0.37726,0.21142,1.93051,2.89002,2.23594,1.61713,0.000167565,0.000167565,0.000167565
160,1803.99,1.1004,1.61037,0.93388,1.03274,0.4861,0.37968,0.42231,0.25032,0.47081,0.40877,0.40909,0.21549,1.92233,2.80112,2.27621,1.59385,0.000163759,0.000163759,0.000163759
161,1815.54,1.12392,1.66442,0.95501,1.04016,0.60904,0.40427,0.44796,0.25912,0.41913,0.46521,0.40795,0.21924,1.9086,2.91725,2.2698,1.57531,0.000159952,0.000159952,0.000159952
162,1827,1.0999,1.65687,0.92769,1.04113,0.61042,0.3649,0.44789,0.24281,0.45837,0.4421,0.40938,0.22998,1.89017,2.82754,2.2129,1.58443,0.000156145,0.000156145,0.000156145
163,1838.34,1.07583,1.60312,0.89927,1.02758,0.63424,0.35707,0.44099,0.23721,0.41205,0.46978,0.40942,0.21379,1.90528,2.83677,2.31774,1.58741,0.000152339,0.000152339,0.000152339
164,1849.98,1.09951,1.62089,0.93241,1.03703,0.45378,0.47405,0.43801,0.24209,0.40537,0.44627,0.40075,0.21345,1.93496,2.85182,2.26768,1.59362,0.000148532,0.000148532,0.000148532
165,1861.25,1.10237,1.64899,0.93244,1.03517,0.6177,0.32718,0.39909,0.2371,0.6058,0.33132,0.40493,0.20871,1.89553,2.77785,2.28379,1.57785,0.000144726,0.000144726,0.000144726
166,1872.52,1.0805,1.58099,0.90846,1.02179,0.50432,0.41606,0.43476,0.24543,0.47455,0.42706,0.43578,0.21923,1.86282,2.89938,2.2181,1.53401,0.000140919,0.000140919,0.000140919
167,1884.04,1.07769,1.59727,0.9234,1.0269,0.50613,0.41864,0.43351,0.25103,0.49491,0.44695,0.44205,0.22021,1.90832,2.88211,2.23999,1.60669,0.000137113,0.000137113,0.000137113
168,1895.27,1.084,1.62915,0.91493,1.03357,0.55284,0.39367,0.44399,0.25957,0.49046,0.43222,0.43301,0.2203,1.83655,2.9086,2.20964,1.57829,0.000133306,0.000133306,0.000133306
169,1906.75,1.09511,1.60954,0.92185,1.02423,0.56616,0.44497,0.46134,0.25834,0.52363,0.43186,0.44714,0.23489,1.86601,2.91073,2.20719,1.57908,0.0001295,0.0001295,0.0001295
170,1918.42,1.08791,1.61115,0.91239,1.02637,0.64918,0.3799,0.45323,0.25667,0.48687,0.44471,0.43995,0.23167,1.84117,2.83848,2.27641,1.58087,0.000125693,0.000125693,0.000125693
171,1929.77,1.09477,1.62165,0.92023,1.02659,0.49368,0.39424,0.41898,0.2535,0.49073,0.40296,0.4176,0.21356,1.85719,2.91912,2.25958,1.56889,0.000121887,0.000121887,0.000121887
172,1941.16,1.09577,1.63731,0.91358,1.03028,0.54357,0.40013,0.45162,0.27517,0.46059,0.40656,0.41964,0.23314,1.82489,2.9292,2.27495,1.54591,0.00011808,0.00011808,0.00011808
173,1952.76,1.08572,1.61352,0.91182,1.01859,0.57592,0.42175,0.44392,0.24579,0.50199,0.40537,0.41701,0.22042,1.87208,2.96888,2.22976,1.56174,0.000114273,0.000114273,0.000114273
174,1964.18,1.0638,1.60455,0.90973,1.02424,0.43603,0.43472,0.43829,0.25838,0.40382,0.40445,0.38565,0.21172,1.84671,2.97708,2.2341,1.53731,0.000110467,0.000110467,0.000110467
175,1975.35,1.07163,1.59185,0.90614,1.0222,0.52881,0.42023,0.42599,0.26166,0.46374,0.37076,0.37661,0.2236,1.83665,2.93707,2.18509,1.54111,0.00010666,0.00010666,0.00010666
176,1986.58,1.08683,1.61116,0.90828,1.02486,0.47375,0.46983,0.45189,0.26307,0.44394,0.43585,0.41416,0.22017,1.85552,2.93935,2.2414,1.55997,0.000102854,0.000102854,0.000102854
177,1997.78,1.07603,1.59521,0.90114,1.03554,0.44614,0.43324,0.43169,0.26032,0.47602,0.4367,0.42838,0.2168,1.83262,2.90053,2.17476,1.54436,9.90472e-05,9.90472e-05,9.90472e-05
178,2008.98,1.08406,1.6387,0.9095,1.03222,0.46649,0.45494,0.42299,0.25263,0.44766,0.4431,0.41266,0.21862,1.90359,2.92818,2.26148,1.58591,9.52406e-05,9.52406e-05,9.52406e-05
179,2020.26,1.07364,1.54704,0.8987,1.02359,0.48379,0.45952,0.45005,0.27119,0.40609,0.4374,0.41201,0.22122,1.88297,2.92022,2.26851,1.55206,9.14341e-05,9.14341e-05,9.14341e-05
180,2031.64,1.0562,1.6136,0.8761,1.02145,0.55054,0.42101,0.46581,0.27249,0.37003,0.46481,0.39139,0.21552,1.8756,2.94035,2.2558,1.56082,8.76275e-05,8.76275e-05,8.76275e-05
181,2042.67,1.06782,1.60477,0.89797,1.02041,0.51503,0.45895,0.46324,0.27186,0.39084,0.46532,0.41371,0.22229,1.88385,2.88869,2.22848,1.57771,8.3821e-05,8.3821e-05,8.3821e-05
182,2053.87,1.04655,1.56595,0.87861,1.00754,0.48498,0.46401,0.44681,0.26431,0.43577,0.45952,0.42632,0.22498,1.83404,2.85357,2.28393,1.53951,8.00144e-05,8.00144e-05,8.00144e-05
183,2065.06,1.07769,1.59599,0.89583,1.02132,0.52435,0.45214,0.45793,0.26305,0.42913,0.49018,0.4126,0.21556,1.84962,2.89935,2.20871,1.56958,7.62079e-05,7.62079e-05,7.62079e-05
184,2076.13,1.051,1.56254,0.8808,1.01777,0.46297,0.46864,0.44889,0.26826,0.4228,0.45615,0.40682,0.21853,1.8241,2.94314,2.27711,1.52918,7.24013e-05,7.24013e-05,7.24013e-05
185,2087.46,1.04825,1.57716,0.88572,1.0134,0.6085,0.43274,0.45415,0.27024,0.37282,0.47229,0.40525,0.22711,1.80407,2.87995,2.21479,1.52031,6.85948e-05,6.85948e-05,6.85948e-05
186,2098.64,1.03975,1.55139,0.86514,1.00982,0.45743,0.46324,0.45008,0.26147,0.40165,0.51915,0.41518,0.2296,1.79744,2.87008,2.23544,1.53633,6.47882e-05,6.47882e-05,6.47882e-05
187,2109.65,1.0242,1.57514,0.8647,1.01818,0.47231,0.456,0.45751,0.27101,0.4058,0.52662,0.40476,0.22339,1.82455,2.87335,2.27859,1.54148,6.09817e-05,6.09817e-05,6.09817e-05
188,2120.93,1.04075,1.52118,0.85866,1.01091,0.44547,0.49604,0.44456,0.26606,0.36232,0.42902,0.36426,0.22432,1.8275,2.82457,2.23729,1.5337,5.71751e-05,5.71751e-05,5.71751e-05
189,2132.23,1.02798,1.56456,0.87079,1.00873,0.45587,0.50614,0.45779,0.2681,0.43965,0.50387,0.41962,0.21968,1.83176,2.83602,2.24375,1.5436,5.33686e-05,5.33686e-05,5.33686e-05
190,2143.15,1.02198,1.56766,0.86038,1.01106,0.52296,0.4952,0.47032,0.27091,0.48487,0.48765,0.42335,0.22661,1.83117,2.85264,2.17905,1.54856,4.95621e-05,4.95621e-05,4.95621e-05
191,2156.27,1.05067,1.47505,0.85279,1.03592,0.51924,0.45819,0.45325,0.25918,0.41387,0.45623,0.40255,0.22623,1.87064,2.91581,2.25577,1.57532,4.57555e-05,4.57555e-05,4.57555e-05
192,2167.41,1.03037,1.48991,0.83075,1.02341,0.4786,0.48952,0.44179,0.24832,0.47773,0.48208,0.41753,0.22863,1.87117,2.87976,2.24054,1.57133,4.1949e-05,4.1949e-05,4.1949e-05
193,2178.27,1.00746,1.44685,0.81194,1.00808,0.50287,0.47381,0.45812,0.26589,0.45892,0.45352,0.41863,0.22474,1.85389,2.86955,2.18879,1.56244,3.81424e-05,3.81424e-05,3.81424e-05
194,2189.38,1.01408,1.46198,0.80742,1.01009,0.4741,0.48038,0.44511,0.26305,0.45381,0.46531,0.42784,0.2301,1.83858,2.87958,2.16935,1.5527,3.43359e-05,3.43359e-05,3.43359e-05
195,2200.61,0.98502,1.41329,0.78484,1.00363,0.47946,0.44704,0.44757,0.25875,0.39635,0.48172,0.404,0.2254,1.82808,2.89275,2.22469,1.54137,3.05293e-05,3.05293e-05,3.05293e-05
196,2211.5,0.99249,1.44149,0.79207,0.99316,0.46807,0.46731,0.44537,0.26134,0.39385,0.4491,0.40437,0.22623,1.78705,2.88752,2.2322,1.52333,2.67228e-05,2.67228e-05,2.67228e-05
197,2222.54,1.00423,1.42095,0.80057,1.00962,0.49979,0.4497,0.44555,0.25854,0.46842,0.41555,0.40719,0.22872,1.8363,2.91228,2.25104,1.55207,2.29162e-05,2.29162e-05,2.29162e-05
198,2233.69,0.97741,1.44098,0.76974,0.99069,0.5162,0.46214,0.45957,0.26048,0.4174,0.43387,0.41927,0.2376,1.84179,2.9309,2.21183,1.53627,1.91097e-05,1.91097e-05,1.91097e-05
199,2244.66,0.99123,1.43924,0.78342,1.00333,0.46369,0.46343,0.46074,0.27122,0.42036,0.44158,0.42531,0.23979,1.83785,2.92361,2.19932,1.54585,1.53031e-05,1.53031e-05,1.53031e-05
200,2255.86,0.98048,1.45101,0.78072,1.00128,0.49722,0.44061,0.45286,0.26179,0.43312,0.42641,0.41995,0.23451,1.82528,2.91709,2.21668,1.55064,1.14966e-05,1.14966e-05,1.14966e-05
