epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,1196.94,1.34872,1.9249,1.18734,1.22171,0.63321,0.37853,0.42396,0.22573,0.41197,0.43403,0.43289,0.1934,2.06001,2.94976,2.16693,1.92261,0.000676499,0.000676499,0.000676499
70,1214,1.33265,1.95247,1.1886,1.21288,0.36548,0.4466,0.39946,0.21389,0.31726,0.40432,0.35321,0.1644,1.99664,2.9946,2.43507,1.83726,0.000673879,0.000673879,0.000673879
71,1230.82,1.33102,1.89106,1.21651,1.21148,0.40424,0.45473,0.41761,0.23653,0.43334,0.49384,0.50314,0.25041,1.9893,2.81563,2.20863,1.77921,0.000671227,0.000671227,0.000671227
72,1247.94,1.3308,1.88453,1.18037,1.19186,0.42027,0.44037,0.36913,0.17776,0.42704,0.43934,0.38741,0.16056,1.85361,2.80988,2.09031,1.74074,0.000668544,0.000668544,0.000668544
73,1264.93,1.28238,1.85372,1.11542,1.18774,0.31111,0.43023,0.36921,0.20139,0.64091,0.39584,0.46057,0.21318,1.86594,2.76779,2.25181,1.76996,0.000665831,0.000665831,0.000665831
74,1282.01,1.2664,1.81945,1.10081,1.1836,0.43518,0.47296,0.36255,0.18329,0.50375,0.45438,0.38453,0.17991,1.94285,2.97272,2.19309,1.83374,0.000663087,0.000663087,0.000663087
75,1298.96,1.28223,1.8102,1.11054,1.19388,0.72874,0.35123,0.39005,0.20733,0.65992,0.34562,0.42938,0.16849,1.89681,3.00353,2.27712,1.75058,0.000660313,0.000660313,0.000660313
76,1316.06,1.26908,1.86657,1.13394,1.17962,0.34107,0.48796,0.39874,0.22532,0.35907,0.51934,0.41976,0.21767,1.88511,2.85466,2.14369,1.81367,0.000657509,0.000657509,0.000657509
77,1332.86,1.24986,1.80428,1.07516,1.17138,0.4537,0.43474,0.4029,0.2219,0.39058,0.42438,0.42549,0.23351,1.94709,2.91755,2.30561,1.81091,0.000654675,0.000654675,0.000654675
78,1349.79,1.29681,1.85953,1.15326,1.20142,0.61342,0.41736,0.43272,0.16985,0.6424,0.41462,0.42313,0.17483,1.95581,2.88032,2.42877,1.91196,0.000651813,0.000651813,0.000651813
