epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,2086.39,1.15161,1.7409,1.07652,1.08433,0.25169,0.40948,0.31773,0.17692,0.24048,0.39895,0.29718,0.16464,1.91232,3.45709,2.61015,1.65224,0.000391113,0.000391113,0.000391113
122,2106.46,1.1184,1.75493,1.04236,1.08154,0.21653,0.40497,0.31477,0.17648,0.84309,0.26065,0.29409,0.16302,1.94253,3.43878,2.75258,1.6907,0.000382918,0.000382918,0.000382918
123,2123.34,1.06926,1.77173,0.98844,1.06353,0.57703,0.33548,0.31712,0.18422,0.25342,0.41449,0.30464,0.17068,1.94095,3.48367,2.62466,1.69566,0.000374768,0.000374768,0.000374768
124,2139.17,1.04749,1.80625,1.05106,1.06315,0.29918,0.47143,0.34792,0.2113,0.28142,0.44527,0.32914,0.19775,1.96562,3.53143,2.5286,1.65163,0.000366663,0.000366663,0.000366663
125,2155.55,1.11125,1.69382,1.05796,1.05348,0.37906,0.37461,0.31978,0.20293,0.3434,0.35621,0.30332,0.17963,1.96812,3.3085,2.55801,1.64002,0.000358607,0.000358607,0.000358607
126,2171.26,1.12687,1.73593,1.03046,1.08759,0.37182,0.29402,0.28625,0.16822,0.39955,0.30244,0.28453,0.16353,1.95506,3.37534,2.84468,1.6688,0.0003506,0.0003506,0.0003506
127,2187.8,1.1046,1.78725,0.99155,1.06861,0.65897,0.30181,0.31442,0.17843,0.64242,0.29802,0.29187,0.15817,1.95041,3.25711,2.78602,1.70385,0.000342646,0.000342646,0.000342646
128,2204.82,1.1266,1.86349,1.03404,1.08263,0.3813,0.32253,0.31893,0.18964,0.37058,0.30946,0.29849,0.18075,2.07902,3.18851,2.70535,1.78346,0.000334745,0.000334745,0.000334745
129,2221.94,1.09119,1.74287,0.99374,1.05871,0.23123,0.36317,0.28517,0.17684,0.23274,0.35028,0.27887,0.16065,2.03056,3.34704,2.67489,1.82873,0.0003269,0.0003269,0.0003269
130,2239.06,1.06613,1.67232,0.97212,1.04983,0.5586,0.3476,0.3,0.1574,0.50267,0.31321,0.27415,0.14707,2.02029,3.3788,2.7635,1.77872,0.000319113,0.000319113,0.000319113
131,2256.52,1.09657,1.74819,1.09533,1.0841,0.62574,0.28398,0.30844,0.19274,0.29649,0.30841,0.28914,0.17073,1.96703,3.36825,2.66912,1.78042,0.000311385,0.000311385,0.000311385
132,2273.87,1.09814,1.72895,1.08316,1.06785,0.61478,0.35954,0.35348,0.22051,0.57193,0.33846,0.32408,0.20698,2.00961,3.41327,2.64777,1.73814,0.000303719,0.000303719,0.000303719
133,2291.09,1.0516,1.63326,0.95365,1.0425,0.32599,0.36256,0.32215,0.19949,0.32119,0.36502,0.30763,0.19631,1.92622,3.31979,2.54854,1.70126,0.000296117,0.000296117,0.000296117
134,2307.83,1.06722,1.74929,0.97705,1.06808,0.57471,0.35327,0.30474,0.18184,0.32263,0.31893,0.27847,0.17139,1.95956,3.45138,2.60413,1.76012,0.00028858,0.00028858,0.00028858
135,2326.01,1.12403,1.80325,1.0043,1.06341,0.58015,0.35231,0.32093,0.18306,0.55649,0.33452,0.29432,0.17558,1.95951,3.32012,2.71165,1.75119,0.00028111,0.00028111,0.00028111
136,2343.41,1.05126,1.7022,0.97098,1.04518,0.30532,0.33846,0.32748,0.17645,0.27363,0.31867,0.30037,0.16212,2.0357,3.37088,2.77128,1.74994,0.00027371,0.00027371,0.00027371
137,2359.82,1.07879,1.65344,0.95794,1.05677,0.31554,0.34211,0.31885,0.18518,0.61704,0.29628,0.31613,0.16039,2.04096,3.42028,2.55643,1.76612,0.00026638,0.00026638,0.00026638
138,2376.82,1.01787,1.6447,0.96442,1.04038,0.3196,0.30639,0.30344,0.17305,0.31454,0.31176,0.29475,0.16142,2.08324,3.51439,2.63581,1.77797,0.000259123,0.000259123,0.000259123
139,2394.06,1.06827,1.67511,0.93928,1.04204,0.29975,0.31151,0.31277,0.18116,0.32992,0.27872,0.30472,0.17429,2.09816,3.43924,2.64237,1.79906,0.00025194,0.00025194,0.00025194
140,2411.38,1.02793,1.7455,0.93308,1.05621,0.56176,0.33682,0.30786,0.17634,0.64088,0.26806,0.27037,0.15895,2.0509,3.38796,2.68597,1.76764,0.000244834,0.000244834,0.000244834
141,2428.39,1.0629,1.77307,0.93753,1.05764,0.60342,0.31768,0.30428,0.17376,0.52863,0.31119,0.2741,0.1547,1.99905,3.37795,2.6941,1.7143,0.000237805,0.000237805,0.000237805
142,2445.61,1.05564,1.65604,0.94991,1.05735,0.69039,0.31416,0.32542,0.17677,0.60742,0.28369,0.29645,0.15888,1.95927,3.37369,2.78534,1.7225,0.000230857,0.000230857,0.000230857
143,2463.26,1.05393,1.65484,0.94033,1.03969,0.39265,0.33452,0.33248,0.18208,0.37268,0.32278,0.32436,0.16779,1.92317,3.34126,2.74569,1.73063,0.00022399,0.00022399,0.00022399
144,2480.56,1.02595,1.61603,0.91921,1.03161,0.37543,0.33548,0.31609,0.18536,0.3432,0.31768,0.30064,0.1641,1.95481,3.30868,2.73984,1.72777,0.000217206,0.000217206,0.000217206
145,2497.97,1.01417,1.58715,0.96836,1.02857,0.27908,0.36635,0.32009,0.189,0.26215,0.34855,0.29912,0.16823,1.95605,3.39487,2.79253,1.68467,0.000210507,0.000210507,0.000210507
146,2515.6,0.99359,1.82602,1.01143,1.03509,0.66848,0.31768,0.32447,0.19798,0.62559,0.2909,0.30212,0.18002,1.93748,3.43957,2.63848,1.67411,0.000203894,0.000203894,0.000203894
147,2532.29,0.99744,1.58131,0.89766,1.03565,0.79881,0.2974,0.31923,0.20487,0.75113,0.27837,0.31447,0.18754,1.93518,3.4113,2.75115,1.68492,0.00019737,0.00019737,0.00019737
148,2547.64,1.03705,1.60713,0.87779,1.05156,0.68979,0.31676,0.32274,0.18332,0.63691,0.29911,0.29848,0.16941,1.93541,3.3647,2.7229,1.68295,0.000190935,0.000190935,0.000190935
149,2570.68,0.9619,1.54852,0.86159,1.00365,0.63881,0.3127,0.32865,0.19829,0.59109,0.29563,0.31142,0.18541,1.97054,3.41553,2.71339,1.7305,0.000184592,0.000184592,0.000184592
150,2586.96,1.04987,1.65346,0.901,1.04049,0.55496,0.34456,0.32558,0.20058,0.24815,0.41946,0.3183,0.19519,1.9465,3.40458,2.80567,1.66767,0.000178341,0.000178341,0.000178341
151,2602.98,1.03787,1.63672,0.93339,1.04996,0.33361,0.36932,0.2923,0.17784,0.28265,0.40441,0.30835,0.17597,1.93641,3.40022,2.78419,1.68743,0.000172185,0.000172185,0.000172185
152,2619.96,1.0308,1.57548,0.90775,1.04455,0.33458,0.37981,0.32544,0.18449,0.60509,0.29287,0.30129,0.17333,1.96586,3.42996,2.70777,1.6608,0.000166125,0.000166125,0.000166125
153,2636.67,1.00451,1.59716,0.89669,1.01813,0.33229,0.36917,0.33152,0.18506,0.29954,0.37822,0.31725,0.17941,1.98831,3.39716,2.7927,1.68906,0.000160162,0.000160162,0.000160162
154,2653.99,1.01154,1.57991,0.91415,1.03152,0.68466,0.31055,0.32912,0.18275,0.63756,0.29216,0.30883,0.17154,2.0046,3.33849,2.84704,1.69668,0.000154299,0.000154299,0.000154299
155,2671.38,0.98368,1.54378,0.85332,1.00983,0.61915,0.31188,0.31157,0.17421,0.61176,0.29285,0.29504,0.16949,1.97881,3.32672,2.8697,1.68736,0.000148535,0.000148535,0.000148535
156,2688.74,0.95288,1.4544,0.88012,1.00426,0.72496,0.31417,0.32545,0.18285,0.66205,0.27789,0.29422,0.16586,1.97324,3.36148,2.90082,1.69822,0.000142874,0.000142874,0.000142874
157,2706.74,0.98001,1.52566,0.87729,1.00874,0.72264,0.31066,0.32849,0.19657,0.74279,0.29284,0.31252,0.18377,2.0259,3.30059,2.76449,1.72774,0.000137315,0.000137315,0.000137315
158,2724.57,1.03764,1.65682,0.9026,1.04135,0.77981,0.30014,0.32007,0.18684,0.30888,0.34735,0.31157,0.18138,2.02709,3.37007,2.68164,1.73376,0.000131861,0.000131861,0.000131861
159,2742.12,0.99389,2.09872,0.98631,1.0441,0.35984,0.34241,0.32328,0.18269,0.28574,0.36641,0.30138,0.17959,2.04605,3.37365,2.77347,1.75139,0.000126513,0.000126513,0.000126513
160,2759.99,0.96233,1.55604,0.8443,1.00373,0.31007,0.38293,0.3298,0.19034,0.28514,0.39383,0.31385,0.19322,2.02336,3.3728,2.81258,1.70354,0.000121272,0.000121272,0.000121272
161,2777.16,1.07807,1.5931,1.04636,1.08763,0.2967,0.37592,0.3252,0.18881,0.27616,0.36163,0.30667,0.17392,1.98372,3.39169,2.83857,1.65124,0.00011614,0.00011614,0.00011614
162,2795.1,0.95408,1.51221,0.91819,0.98184,0.35576,0.3476,0.31866,0.17717,0.33803,0.33331,0.31032,0.16919,1.98224,3.40077,2.75025,1.65945,0.000111118,0.000111118,0.000111118
163,2813,0.98919,1.49126,0.83247,1.02121,0.37335,0.36135,0.31489,0.1685,0.33778,0.3499,0.29763,0.15157,2.00115,3.4144,2.79589,1.67848,0.000106206,0.000106206,0.000106206
164,2829.1,0.96131,1.53591,0.8331,1.00845,0.35851,0.36067,0.31051,0.17745,0.3403,0.35622,0.30032,0.15784,2.01032,3.39972,2.78239,1.68866,0.000101407,0.000101407,0.000101407
165,2845.25,0.97009,1.54643,0.86297,1.01413,0.31521,0.38964,0.32018,0.17772,0.31957,0.38518,0.31111,0.16697,2.03114,3.42271,2.73335,1.72793,9.67211e-05,9.67211e-05,9.67211e-05
166,2862.53,0.98153,1.5663,0.86611,1.00361,0.58028,0.32495,0.3148,0.17436,0.56144,0.31066,0.29647,0.16156,2.06438,3.3887,2.73363,1.76184,9.21498e-05,9.21498e-05,9.21498e-05
167,2879.77,1.00062,1.6216,0.86646,1.0321,0.3548,0.33031,0.30619,0.16282,0.29268,0.3693,0.29086,0.15512,2.0357,3.33336,2.72663,1.7512,8.76942e-05,8.76942e-05,8.76942e-05
168,2897.46,0.97243,1.50819,0.87598,1.00769,0.2947,0.36272,0.30211,0.16418,0.27803,0.33513,0.28296,0.14707,1.97535,3.3421,2.69397,1.6959,8.33554e-05,8.33554e-05,8.33554e-05
169,2915.12,0.95757,1.55777,0.85843,0.99657,0.33867,0.32465,0.26922,0.15483,0.27902,0.34824,0.27811,0.1443,1.9771,3.33341,2.74162,1.69944,7.91345e-05,7.91345e-05,7.91345e-05
170,2932.79,0.98261,1.5539,0.85431,1.00579,0.32845,0.32885,0.26487,0.15603,0.29228,0.29929,0.259,0.14043,2.01894,3.34231,2.77752,1.71628,7.50325e-05,7.50325e-05,7.50325e-05
171,2949.91,0.92377,1.48886,0.78993,0.99591,0.33431,0.31556,0.26779,0.15864,0.30268,0.2882,0.25739,0.14191,2.04028,3.34849,2.78328,1.72295,7.10504e-05,7.10504e-05,7.10504e-05
172,2967.35,0.95612,1.50538,0.82541,1.00579,0.38337,0.30825,0.26739,0.15615,0.33354,0.28682,0.25989,0.13594,2.04537,3.35882,2.7221,1.73306,6.71892e-05,6.71892e-05,6.71892e-05
173,2984.66,1.01571,1.63466,0.94563,1.02645,0.28933,0.38185,0.29277,0.15616,0.25983,0.34998,0.25989,0.13683,2.03795,3.40181,2.74815,1.71144,6.34499e-05,6.34499e-05,6.34499e-05
174,3001.58,0.95924,1.56452,0.9096,1.02987,0.2947,0.3828,0.29041,0.16013,0.27299,0.36648,0.26517,0.13904,2.02404,3.43102,2.74447,1.70041,5.98333e-05,5.98333e-05,5.98333e-05
175,3018.28,0.91021,1.44671,0.78543,0.99556,0.30084,0.37066,0.29288,0.16243,0.2856,0.34906,0.27387,0.14658,1.98982,3.43833,2.72294,1.68804,5.63404e-05,5.63404e-05,5.63404e-05
176,3038.71,0.95045,1.52418,0.80351,1.00894,0.38157,0.33803,0.2796,0.16117,0.33105,0.30941,0.2709,0.14478,2.02187,3.39717,2.75382,1.70222,5.29721e-05,5.29721e-05,5.29721e-05
177,3054.24,0.9229,1.45405,0.80415,0.98683,0.37567,0.34154,0.29772,0.17394,0.32666,0.30946,0.28625,0.1573,2.01963,3.42353,2.70827,1.69826,4.97291e-05,4.97291e-05,4.97291e-05
178,3070.87,0.98158,1.52269,0.86543,1.00194,0.36549,0.32948,0.31019,0.17184,0.31201,0.30879,0.28121,0.15956,2.02571,3.43742,2.71214,1.6938,4.66122e-05,4.66122e-05,4.66122e-05
179,3087.22,0.92399,1.48867,0.8136,0.98422,0.38279,0.33452,0.2988,0.17536,0.31743,0.30374,0.28419,0.15978,2.01484,3.45835,2.70851,1.66932,4.36223e-05,4.36223e-05,4.36223e-05
180,3104.07,0.90681,1.47094,0.80526,0.9521,0.39233,0.33856,0.28196,0.16654,0.34434,0.3066,0.27283,0.15052,2.01027,3.45701,2.73088,1.67945,4.07601e-05,4.07601e-05,4.07601e-05
181,3121.42,0.96104,1.55896,0.86827,1.01727,0.39518,0.34154,0.28161,0.17274,0.34685,0.30946,0.28281,0.15538,2.02013,3.45983,2.72925,1.69633,3.80262e-05,3.80262e-05,3.80262e-05
182,3138.45,0.99323,1.54216,0.81267,1.00644,0.38933,0.34154,0.27928,0.16671,0.34203,0.30946,0.27285,0.1493,2.0243,3.47568,2.72302,1.71076,3.54214e-05,3.54214e-05,3.54214e-05
183,3155.8,0.98897,1.57664,0.88097,1.02122,0.36859,0.33755,0.27714,0.16093,0.25598,0.36759,0.2697,0.14617,2.02968,3.45415,2.73856,1.71908,3.29463e-05,3.29463e-05,3.29463e-05
184,3173.45,0.92144,1.45616,0.78943,0.99629,0.37889,0.33803,0.27411,0.16163,0.26573,0.3735,0.26764,0.14597,2.02363,3.4644,2.80253,1.71469,3.06015e-05,3.06015e-05,3.06015e-05
185,3190.61,0.94799,1.47336,0.81108,0.98794,0.38708,0.34154,0.27669,0.16183,0.33738,0.30946,0.27184,0.14566,2.0235,3.44419,2.75842,1.70777,2.83875e-05,2.83875e-05,2.83875e-05
186,3208.01,0.93493,1.44061,0.80862,1.01012,0.39975,0.34154,0.29711,0.16422,0.34824,0.30946,0.26774,0.1469,2.0224,3.45832,2.71299,1.70341,2.6305e-05,2.6305e-05,2.6305e-05
187,3225.76,0.93397,1.47529,0.78365,0.99972,0.37657,0.34154,0.29802,0.16388,0.26463,0.36042,0.26806,0.14705,2.00642,3.46801,2.71213,1.7036,2.43545e-05,2.43545e-05,2.43545e-05
188,3242.46,0.92664,1.49183,0.82279,0.99082,0.39591,0.34154,0.29661,0.16648,0.35439,0.31296,0.27219,0.14323,2.00287,3.45151,2.73547,1.70781,2.25363e-05,2.25363e-05,2.25363e-05
189,3258.11,0.92324,1.51143,0.80704,0.99466,0.59869,0.33436,0.29821,0.16774,0.54561,0.30228,0.27218,0.14789,2.00041,3.47451,2.72017,1.70023,2.0851e-05,2.0851e-05,2.0851e-05
190,3281.16,0.92979,1.47185,0.7951,0.98998,0.60002,0.33452,0.29944,0.16685,0.34375,0.30244,0.27294,0.1472,1.99467,3.4687,2.71589,1.70528,1.92991e-05,1.92991e-05,1.92991e-05
191,3297.49,0.96788,1.53232,0.82084,1.00598,0.40144,0.33803,0.29609,0.16611,0.347,0.30595,0.27161,0.14679,2.02078,3.48695,2.71075,1.70234,1.78807e-05,1.78807e-05,1.78807e-05
192,3313.93,0.96327,1.62164,0.89255,1.11812,0.37448,0.33197,0.30702,0.17319,0.267,0.35571,0.28231,0.15652,2.00925,3.47239,2.68632,1.70009,1.65964e-05,1.65964e-05,1.65964e-05
193,3329.64,0.94334,1.54592,0.82291,1.00372,0.57202,0.32495,0.30922,0.17314,0.54261,0.30595,0.28518,0.15635,2.01357,3.49619,2.72132,1.70534,1.54465e-05,1.54465e-05,1.54465e-05
194,3345.39,0.95316,1.569,0.90606,1.01346,0.39032,0.33197,0.27392,0.15957,0.35484,0.30595,0.27327,0.1484,2.00861,3.45862,2.73939,1.69591,1.44311e-05,1.44311e-05,1.44311e-05
195,3362.51,0.93099,1.52675,0.78874,0.99574,0.4005,0.33654,0.27868,0.16226,0.35558,0.30595,0.27045,0.14571,2.00137,3.4738,2.73478,1.69501,1.35507e-05,1.35507e-05,1.35507e-05
196,3380.16,0.94336,1.49309,0.80378,1.00465,0.39995,0.33825,0.28025,0.16425,0.34828,0.306,0.27249,0.1495,2.00761,3.48943,2.73674,1.69479,1.28053e-05,1.28053e-05,1.28053e-05
197,3397.24,0.94073,1.55164,0.79601,1.00602,0.40436,0.33755,0.27934,0.16295,0.55374,0.30351,0.27103,0.14944,2.01054,3.49219,2.76147,1.70519,1.21952e-05,1.21952e-05,1.21952e-05
198,3414.9,1.00641,1.56219,0.85117,1.01486,0.61044,0.33101,0.27675,0.1612,0.56685,0.30244,0.2681,0.14662,1.99809,3.46625,2.74359,1.68259,1.17205e-05,1.17205e-05,1.17205e-05
199,3431.77,0.91905,1.51109,0.79824,0.98824,0.40473,0.33601,0.27821,0.16327,0.35144,0.30378,0.26962,0.15,1.99715,3.47288,2.746,1.68842,1.13814e-05,1.13814e-05,1.13814e-05
200,3448.93,0.924,1.49575,0.79879,1.00843,0.60157,0.33101,0.27636,0.16211,0.56101,0.30244,0.27013,0.14758,1.99652,3.4769,2.75799,1.69303,1.11778e-05,1.11778e-05,1.11778e-05
